"Rk","G","Month","Day","Year","Age.Year","Age.Day","Tm","X","Opp","X.1","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","PM","Season","Date","Status","Name","LName"
37,37,1,15,2009,24,16,"CLE","@","CHI","L (-9)","1","44:19:00",8,28,0.286,1,6,0.167,11,16,0.688,3,11,14,7,1,1,8,4,28,12,2,6,2009-01-15,"Regular Season","Lebron","James"
38,38,1,16,2009,24,17,"CLE","","NOH","W (+14)","1","42:59:00",12,24,0.5,0,2,0,5,6,0.833,3,11,14,7,3,1,4,3,29,25.4,19,6,2009-01-16,"Regular Season","Lebron","James"
39,39,1,19,2009,24,20,"CLE","@","LAL","L (-17)","1","42:10:00",9,25,0.36,1,5,0.2,4,8,0.5,2,7,9,4,4,1,6,1,23,12.1,-11,6,2009-01-19,"Regular Season","Lebron","James"
40,40,1,21,2009,24,22,"CLE","@","POR","W (+6)","1","42:02:00",14,30,0.467,3,6,0.5,3,4,0.75,0,7,7,14,1,0,2,1,34,28.7,14,6,2009-01-21,"Regular Season","Lebron","James"
41,41,1,23,2009,24,24,"CLE","@","GSW","W (+1)","1","40:39:00",10,24,0.417,2,5,0.4,10,16,0.625,2,7,9,8,3,2,2,2,32,27.5,12,6,2009-01-23,"Regular Season","Lebron","James"
42,42,1,24,2009,24,25,"CLE","@","UTA","W (+5)","1","41:08:00",14,27,0.519,1,6,0.167,4,6,0.667,4,10,14,9,1,0,2,1,33,29.6,16,6,2009-01-24,"Regular Season","Lebron","James"
43,43,1,27,2009,24,28,"CLE","","SAC","W (+7)","1","37:31:00",5,10,0.5,0,2,0,13,15,0.867,5,10,15,11,0,3,2,1,23,31.1,6,6,2009-01-27,"Regular Season","Lebron","James"
44,44,1,29,2009,24,30,"CLE","@","ORL","L (-11)","1","37:41:00",10,27,0.37,0,2,0,3,6,0.5,1,7,8,8,1,1,2,1,23,14.6,-9,6,2009-01-29,"Regular Season","Lebron","James"
45,45,1,30,2009,24,31,"CLE","","LAC","W (+17)","1","37:08:00",9,17,0.529,2,4,0.5,5,6,0.833,0,7,7,6,3,1,3,2,25,22.5,32,6,2009-01-30,"Regular Season","Lebron","James"
46,46,2,1,2009,24,33,"CLE","@","DET","W (+10)","1","38:50:00",12,25,0.48,3,8,0.375,6,11,0.545,4,0,4,8,1,1,5,3,33,22.2,-8,6,2009-02-01,"Regular Season","Lebron","James"
47,47,2,3,2009,24,35,"CLE","","TOR","W (+18)","1","37:31:00",9,20,0.45,2,5,0.4,13,13,1,1,6,7,4,1,2,3,3,33,26.1,23,6,2009-02-03,"Regular Season","Lebron","James"
48,48,2,4,2009,24,36,"CLE","@","NYK","W (+5)","1","44:03:00",17,33,0.515,2,7,0.286,16,19,0.842,0,9,9,11,0,2,3,1,52,42.9,7,6,2009-02-04,"Regular Season","Lebron","James"
49,49,2,8,2009,24,40,"CLE","","LAL","L (-10)","1","40:08:00",5,20,0.25,2,8,0.25,4,8,0.5,3,5,8,12,0,0,1,1,16,13,-12,6,2009-02-08,"Regular Season","Lebron","James"
50,50,2,10,2009,24,42,"CLE","@","IND","L (-1)","1","41:10:00",15,21,0.714,4,7,0.571,13,14,0.929,0,7,7,4,1,1,7,1,47,37.1,7,6,2009-02-10,"Regular Season","Lebron","James"
51,51,2,11,2009,24,43,"CLE","","PHO","W (+17)","1","33:17:00",9,18,0.5,1,5,0.2,7,8,0.875,2,4,6,6,2,1,3,1,26,22.7,22,6,2009-02-11,"Regular Season","Lebron","James"
52,52,2,18,2009,24,50,"CLE","@","TOR","W (+17)","1","33:12:00",9,17,0.529,0,3,0,2,2,1,1,8,9,9,1,1,5,1,20,17.4,20,6,2009-02-18,"Regular Season","Lebron","James"
53,53,2,20,2009,24,52,"CLE","@","MIL","W (+8)","1","40:04:00",16,29,0.552,8,11,0.727,15,22,0.682,1,4,5,9,0,0,6,3,55,39.3,13,6,2009-02-20,"Regular Season","Lebron","James"
54,54,2,22,2009,24,54,"CLE","","DET","W (+21)","1","30:34:00",6,13,0.462,0,3,0,8,10,0.8,0,5,5,9,2,1,0,0,20,23,22,6,2009-02-22,"Regular Season","Lebron","James"
55,55,2,24,2009,24,56,"CLE","","MEM","W (+15)","1","29:40:00",4,10,0.4,1,2,0.5,6,8,0.75,0,5,5,8,0,1,2,1,15,14.2,13,6,2009-02-24,"Regular Season","Lebron","James"
56,56,2,26,2009,24,58,"CLE","@","HOU","L (-19)","1","33:51:00",7,21,0.333,2,5,0.4,5,6,0.833,0,1,1,0,1,2,3,4,21,6.8,-14,6,2009-02-26,"Regular Season","Lebron","James"
57,57,2,27,2009,24,59,"CLE","@","SAS","W (+11)","1","32:08:00",12,23,0.522,3,6,0.5,3,3,1,4,10,14,4,2,0,1,2,30,27.5,29,6,2009-02-27,"Regular Season","Lebron","James"
58,58,3,1,2009,24,61,"CLE","@","ATL","W (+1)","1","43:43:00",8,20,0.4,2,7,0.286,8,14,0.571,1,5,6,11,1,2,0,3,26,23.9,4,6,2009-03-01,"Regular Season","Lebron","James"
59,59,3,2,2009,24,62,"CLE","@","MIA","W (+7)","1","43:40:00",13,21,0.619,6,7,0.857,10,10,1,1,7,8,4,1,1,6,4,42,32.2,8,6,2009-03-02,"Regular Season","Lebron","James"
60,60,3,4,2009,24,64,"CLE","","MIL","W (+18)","1","33:12:00",7,11,0.636,4,5,0.8,5,7,0.714,1,7,8,4,1,0,3,2,23,20.1,24,6,2009-03-04,"Regular Season","Lebron","James"
61,61,3,6,2009,24,66,"CLE","@","BOS","L (-11)","1","38:17:00",5,15,0.333,2,5,0.4,9,12,0.75,0,6,6,5,1,0,4,1,21,13.2,-1,6,2009-03-06,"Regular Season","Lebron","James"
62,62,3,7,2009,24,67,"CLE","","MIA","W (+10)","1","43:19:00",5,15,0.333,0,3,0,4,7,0.571,2,8,10,12,1,1,2,0,14,16.2,10,6,2009-03-07,"Regular Season","Lebron","James"
63,63,3,10,2009,24,70,"CLE","@","LAC","W (+4)","1","43:42:00",10,23,0.435,0,6,0,12,16,0.75,4,9,13,11,2,2,4,2,32,30.1,7,6,2009-03-10,"Regular Season","Lebron","James"
64,64,3,12,2009,24,72,"CLE","@","PHO","W (+8)","1","43:27:00",10,24,0.417,3,8,0.375,11,13,0.846,6,4,10,13,3,3,3,0,34,37,7,6,2009-03-12,"Regular Season","Lebron","James"
65,65,3,13,2009,24,73,"CLE","@","SAC","W (+3)","1","46:59:00",16,30,0.533,4,11,0.364,15,17,0.882,0,4,4,9,2,3,3,2,51,43.4,6,6,2009-03-13,"Regular Season","Lebron","James"
66,66,3,15,2009,24,75,"CLE","","NYK","W (+5)","1","39:52:00",9,17,0.529,0,3,0,1,3,0.333,1,7,8,10,4,3,3,1,19,22.4,-1,6,2009-03-15,"Regular Season","Lebron","James"
67,67,3,17,2009,24,77,"CLE","","ORL","W (+4)","1","42:40:00",15,27,0.556,4,7,0.571,9,10,0.9,2,10,12,8,4,1,6,1,43,38,5,6,2009-03-17,"Regular Season","Lebron","James"
68,68,3,19,2009,24,79,"CLE","","POR","W (+5)","1","46:47:00",10,22,0.455,0,3,0,6,11,0.545,0,11,11,10,1,2,0,4,26,23.7,-1,6,2009-03-19,"Regular Season","Lebron","James"
69,69,3,21,2009,24,81,"CLE","","ATL","W (+6)","1","40:03:00",9,21,0.429,1,4,0.25,3,5,0.6,1,6,7,5,3,1,2,2,22,17,10,6,2009-03-21,"Regular Season","Lebron","James"
70,70,3,22,2009,24,82,"CLE","@","NJN","W (+8)","1","39:09:00",9,17,0.529,1,4,0.25,11,15,0.733,2,9,11,8,1,0,1,0,30,29.8,14,6,2009-03-22,"Regular Season","Lebron","James"
71,71,3,25,2009,24,85,"CLE","","NJN","W (+11)","1","39:06:00",7,14,0.5,1,1,1,7,7,1,1,7,8,11,1,0,1,0,22,25.5,19,6,2009-03-25,"Regular Season","Lebron","James"
72,72,3,27,2009,24,87,"CLE","","MIN","W (+22)","1","33:36:00",8,14,0.571,2,3,0.667,7,10,0.7,2,10,12,7,0,0,5,0,25,21.5,25,6,2009-03-27,"Regular Season","Lebron","James"
73,73,3,29,2009,24,89,"CLE","","DAL","W (+28)","1","31:19:00",9,22,0.409,2,4,0.5,4,5,0.8,1,5,6,12,1,2,0,0,24,24.8,15,6,2009-03-29,"Regular Season","Lebron","James"
74,74,3,31,2009,24,91,"CLE","","DET","W (+6)","1","40:36:00",9,24,0.375,0,2,0,7,8,0.875,1,11,12,3,3,1,1,0,25,20.2,10,6,2009-03-31,"Regular Season","Lebron","James"
75,75,4,2,2009,24,93,"CLE","@","WAS","L (-8)","1","38:20:00",11,18,0.611,4,8,0.5,5,7,0.714,1,8,9,6,0,0,6,1,31,22.9,-13,6,2009-04-02,"Regular Season","Lebron","James"
76,76,4,3,2009,24,94,"CLE","@","ORL","L (-29)","1","32:00:00",7,20,0.35,2,5,0.4,10,10,1,1,8,9,5,1,0,2,1,26,20,-26,6,2009-04-03,"Regular Season","Lebron","James"
77,77,4,5,2009,24,96,"CLE","","SAS","W (+20)","1","36:43:00",14,21,0.667,2,5,0.4,8,8,1,0,7,7,6,1,0,2,1,38,33.8,7,6,2009-04-05,"Regular Season","Lebron","James"
78,78,4,8,2009,24,99,"CLE","","WAS","W (+12)","1","30:51:00",7,15,0.467,0,2,0,7,8,0.875,0,6,6,7,3,0,2,1,21,20.2,25,6,2009-04-08,"Regular Season","Lebron","James"
79,79,4,10,2009,24,101,"CLE","@","PHI","W (+10)","1","36:34:00",8,17,0.471,1,4,0.25,10,12,0.833,0,2,2,10,0,1,1,4,27,23.2,8,6,2009-04-10,"Regular Season","Lebron","James"
80,80,4,12,2009,24,103,"CLE","","BOS","W (+31)","1","30:22:00",9,14,0.643,5,8,0.625,6,6,1,0,4,4,7,1,1,5,1,29,25.2,21,6,2009-04-12,"Regular Season","Lebron","James"
81,81,4,13,2009,24,104,"CLE","@","IND","W (+8)","1","38:42:00",12,23,0.522,2,7,0.286,11,14,0.786,0,5,5,5,1,0,5,1,37,25.1,8,6,2009-04-13,"Regular Season","Lebron","James"
1,1,4,18,2009,24,109,"CLE","","DET","W (+18)","1","40:52:00",13,20,0.65,1,4,0.25,11,14,0.786,0,8,8,7,1,0,0,1,38,35.9,22,4,2009-04-18,"Playoffs","Lebron","James"
2,2,4,21,2009,24,112,"CLE","","DET","W (+12)","1","37:55:00",7,14,0.5,2,5,0.4,13,17,0.765,1,12,13,6,0,0,2,1,29,26.5,21,4,2009-04-21,"Playoffs","Lebron","James"
3,3,4,24,2009,24,115,"CLE","@","DET","W (+11)","1","42:44:00",9,19,0.474,0,5,0,7,11,0.636,2,9,11,9,3,2,2,0,25,26.5,13,4,2009-04-24,"Playoffs","Lebron","James"
4,4,4,26,2009,24,117,"CLE","@","DET","W (+21)","1","40:39:00",10,24,0.417,0,3,0,16,17,0.941,1,12,13,8,2,1,2,3,36,32.2,10,4,2009-04-26,"Playoffs","Lebron","James"
5,5,5,5,2009,24,126,"CLE","","ATL","W (+27)","1","34:19:00",12,20,0.6,2,6,0.333,8,9,0.889,3,7,10,3,4,0,3,0,34,31.7,13,4,2009-05-05,"Playoffs","Lebron","James"
6,6,5,7,2009,24,128,"CLE","","ATL","W (+20)","1","31:10:00",9,14,0.643,3,5,0.6,6,12,0.5,0,3,3,5,4,1,0,1,27,27.1,23,4,2009-05-07,"Playoffs","Lebron","James"
7,7,5,9,2009,24,130,"CLE","@","ATL","W (+15)","1","43:14:00",15,25,0.6,5,10,0.5,12,16,0.75,2,10,12,8,1,1,1,2,47,43.8,26,4,2009-05-09,"Playoffs","Lebron","James"
8,8,5,11,2009,24,132,"CLE","@","ATL","W (+10)","1","43:25:00",9,22,0.409,3,6,0.5,6,9,0.667,0,8,8,8,1,0,3,3,27,18.8,1,4,2009-05-11,"Playoffs","Lebron","James"
9,9,5,20,2009,24,141,"CLE","","ORL","L (-1)","1","41:14:00",20,30,0.667,3,6,0.5,6,10,0.6,3,3,6,8,2,3,2,1,49,44.7,7,4,2009-05-20,"Playoffs","Lebron","James"
10,10,5,22,2009,24,143,"CLE","","ORL","W (+1)","1","42:32:00",12,23,0.522,1,3,0.333,10,12,0.833,2,2,4,5,1,0,6,3,35,22.2,-7,4,2009-05-22,"Playoffs","Lebron","James"
11,11,5,24,2009,24,145,"CLE","@","ORL","L (-10)","1","41:57:00",11,28,0.393,1,8,0.125,18,24,0.75,0,7,7,9,2,1,2,3,41,31.3,-12,4,2009-05-24,"Playoffs","Lebron","James"
12,12,5,26,2009,24,147,"CLE","@","ORL","L (-2)","1","49:24:00",13,29,0.448,4,10,0.4,14,18,0.778,1,11,12,7,1,1,8,5,44,27.9,6,4,2009-05-26,"Playoffs","Lebron","James"
13,13,5,28,2009,24,149,"CLE","","ORL","W (+10)","1","45:30:00",11,24,0.458,0,2,0,15,19,0.789,3,11,14,12,1,1,4,3,37,33.3,11,4,2009-05-28,"Playoffs","Lebron","James"
14,14,5,30,2009,24,151,"CLE","@","ORL","L (-13)","1","44:53:00",8,20,0.4,2,8,0.25,7,11,0.636,1,6,7,7,0,1,3,4,25,16.1,-12,4,2009-05-30,"Playoffs","Lebron","James"
1,1,10,27,2009,24,301,"CLE","","BOS","L (-6)","1","44:55:00",12,22,0.545,4,9,0.444,10,13,0.769,0,4,4,8,2,4,5,4,38,31.2,0,7,2009-10-27,"Regular Season","Lebron","James"
2,2,10,28,2009,24,302,"CLE","@","TOR","L (-10)","1","39:47:00",7,19,0.368,1,5,0.2,8,14,0.571,2,9,11,12,2,0,4,1,23,20.2,2,7,2009-10-28,"Regular Season","Lebron","James"
3,3,10,30,2009,24,304,"CLE","@","MIN","W (+17)","1","33:26:00",10,18,0.556,2,3,0.667,2,3,0.667,2,7,9,6,1,1,2,1,24,22,17,7,2009-10-30,"Regular Season","Lebron","James"
4,4,10,31,2009,24,305,"CLE","","CHA","W (+11)","1","37:14:00",5,11,0.455,0,1,0,4,6,0.667,1,6,7,9,0,0,4,1,14,11.9,19,7,2009-10-31,"Regular Season","Lebron","James"
5,5,11,3,2009,24,308,"CLE","","WAS","W (+12)","1","35:59:00",7,16,0.438,2,7,0.286,11,13,0.846,3,5,8,6,3,0,4,0,27,24.6,5,7,2009-11-03,"Regular Season","Lebron","James"
6,6,11,5,2009,24,310,"CLE","","CHI","L (-1)","1","38:13:00",9,17,0.529,1,4,0.25,6,9,0.667,0,7,7,6,1,1,3,0,25,20.5,-1,7,2009-11-05,"Regular Season","Lebron","James"
7,7,11,6,2009,24,311,"CLE","@","NYK","W (+9)","1","35:37:00",12,17,0.706,2,4,0.5,7,9,0.778,0,8,8,9,3,0,7,3,33,28.6,8,7,2009-11-06,"Regular Season","Lebron","James"
8,8,11,11,2009,24,316,"CLE","@","ORL","W (+9)","1","39:07:00",13,23,0.565,2,3,0.667,8,9,0.889,2,6,8,4,1,0,4,2,36,26.9,7,7,2009-11-11,"Regular Season","Lebron","James"
9,9,11,12,2009,24,317,"CLE","@","MIA","W (+7)","1","38:53:00",8,20,0.4,2,4,0.5,16,18,0.889,1,3,4,7,2,1,2,2,34,28.8,6,7,2009-11-12,"Regular Season","Lebron","James"
10,10,11,14,2009,24,319,"CLE","","UTA","W (+4)","1","37:33:00",6,15,0.4,0,3,0,9,12,0.75,0,6,6,9,2,1,2,1,21,20.1,6,7,2009-11-14,"Regular Season","Lebron","James"
11,11,11,17,2009,24,322,"CLE","","GSW","W (+6)","1","38:32:00",11,19,0.579,1,5,0.2,8,10,0.8,0,5,5,12,1,2,2,2,31,30.8,8,7,2009-11-17,"Regular Season","Lebron","James"
12,12,11,18,2009,24,323,"CLE","@","WAS","L (-17)","1","35:08:00",12,20,0.6,3,7,0.429,7,8,0.875,0,2,2,9,2,0,6,4,34,25.7,-12,7,2009-11-18,"Regular Season","Lebron","James"
13,13,11,20,2009,24,325,"CLE","@","IND","W (+10)","1","37:53:00",13,25,0.52,1,3,0.333,13,14,0.929,2,7,9,7,1,1,2,1,40,35,4,7,2009-11-20,"Regular Season","Lebron","James"
14,14,11,21,2009,24,326,"CLE","","PHI","W (+6)","1","38:32:00",13,20,0.65,2,4,0.5,4,6,0.667,0,7,7,9,0,0,5,3,32,24.6,11,7,2009-11-21,"Regular Season","Lebron","James"
15,15,11,25,2009,24,330,"CLE","@","DET","W (+10)","1","38:49:00",12,24,0.5,1,4,0.25,9,11,0.818,1,7,8,7,1,0,5,2,34,24.1,12,7,2009-11-25,"Regular Season","Lebron","James"
16,16,11,27,2009,24,332,"CLE","@","CHA","L (-7)","1","38:01:00",10,19,0.526,2,7,0.286,3,4,0.75,0,6,6,4,0,0,6,4,25,12.3,3,7,2009-11-27,"Regular Season","Lebron","James"
17,17,11,28,2009,24,333,"CLE","","DAL","W (+16)","1","36:21:00",10,20,0.5,0,2,0,5,7,0.714,0,5,5,12,0,0,1,2,25,22.3,8,7,2009-11-28,"Regular Season","Lebron","James"
18,18,12,2,2009,24,337,"CLE","","PHO","W (+17)","1","34:37:00",6,15,0.4,0,3,0,0,0,NA,1,7,8,10,1,1,3,0,12,12.4,19,7,2009-12-02,"Regular Season","Lebron","James"
19,19,12,4,2009,24,339,"CLE","","CHI","W (+14)","1","34:12:00",8,17,0.471,1,3,0.333,6,10,0.6,0,6,6,11,0,0,1,1,23,20.8,19,7,2009-12-04,"Regular Season","Lebron","James"
20,20,12,6,2009,24,341,"CLE","@","MIL","W (+15)","1","32:18:00",4,10,0.4,0,0,NA,6,7,0.857,1,4,5,10,1,1,5,2,14,13,8,7,2009-12-06,"Regular Season","Lebron","James"
21,21,12,8,2009,24,343,"CLE","@","MEM","L (-2)","1","44:47:00",14,29,0.483,4,11,0.364,11,12,0.917,4,9,13,6,0,1,5,2,43,32.5,6,7,2009-12-08,"Regular Season","Lebron","James"
22,22,12,9,2009,24,344,"CLE","@","HOU","L (-10)","1","39:40:00",8,21,0.381,2,4,0.5,9,10,0.9,1,5,6,7,1,1,5,2,27,18.1,-13,7,2009-12-09,"Regular Season","Lebron","James"
23,23,12,11,2009,24,346,"CLE","","POR","W (+5)","1","37:36:00",14,24,0.583,1,2,0.5,4,6,0.667,1,6,7,7,1,2,4,1,33,26.4,8,7,2009-12-11,"Regular Season","Lebron","James"
24,24,12,13,2009,24,348,"CLE","@","OKC","W (+13)","1","38:35:00",16,29,0.552,5,8,0.625,7,10,0.7,0,7,7,6,4,1,1,1,44,38.5,13,7,2009-12-13,"Regular Season","Lebron","James"
25,25,12,15,2009,24,350,"CLE","","NJN","W (+10)","1","40:28:00",9,19,0.474,1,5,0.2,4,6,0.667,1,5,6,7,2,0,6,3,23,14.4,7,7,2009-12-15,"Regular Season","Lebron","James"
26,26,12,16,2009,24,351,"CLE","@","PHI","W (+7)","1","40:17:00",12,26,0.462,3,6,0.5,9,11,0.818,1,5,6,7,3,1,3,2,36,28.8,10,7,2009-12-16,"Regular Season","Lebron","James"
27,27,12,18,2009,24,353,"CLE","","MIL","W (+3)","1","38:22:00",6,13,0.462,2,4,0.5,12,14,0.857,1,9,10,8,0,3,6,1,26,23.2,3,7,2009-12-18,"Regular Season","Lebron","James"
28,28,12,20,2009,24,355,"CLE","@","DAL","L (-7)","1","43:05:00",9,23,0.391,2,6,0.333,5,7,0.714,0,3,3,6,2,2,2,3,25,17,-5,7,2009-12-20,"Regular Season","Lebron","James"
29,29,12,21,2009,24,356,"CLE","@","PHO","W (+18)","1","38:26:00",11,21,0.524,1,3,0.333,6,6,1,1,5,6,4,2,0,3,3,29,21.5,26,7,2009-12-21,"Regular Season","Lebron","James"
30,30,12,23,2009,24,358,"CLE","@","SAC","W (+13)","1","43:41:00",14,30,0.467,1,4,0.25,5,7,0.714,4,12,16,10,0,0,2,1,34,28.8,26,7,2009-12-23,"Regular Season","Lebron","James"
31,31,12,25,2009,24,360,"CLE","@","LAL","W (+15)","1","40:44:00",9,19,0.474,2,7,0.286,6,11,0.545,0,4,4,9,2,1,7,3,26,16.3,8,7,2009-12-25,"Regular Season","Lebron","James"
32,32,12,27,2009,24,362,"CLE","","HOU","W (+25)","1","29:26:00",12,20,0.6,2,5,0.4,3,4,0.75,2,3,5,6,3,1,1,0,29,28.6,16,7,2009-12-27,"Regular Season","Lebron","James"
33,33,12,29,2009,24,364,"CLE","@","ATL","W (+11)","1","39:36:00",6,20,0.3,0,5,0,2,3,0.667,1,7,8,10,5,1,4,2,14,12.7,6,7,2009-12-29,"Regular Season","Lebron","James"
34,34,12,30,2009,25,0,"CLE","","ATL","W (+5)","1","43:12:00",15,23,0.652,4,6,0.667,14,16,0.875,3,7,10,6,2,2,3,3,48,44.7,7,7,2009-12-30,"Regular Season","Lebron","James"
35,35,1,2,2010,25,3,"CLE","@","NJN","W (+8)","1","36:27:00",7,16,0.438,1,4,0.25,13,15,0.867,1,8,9,7,1,2,1,0,28,28.2,10,7,2010-01-02,"Regular Season","Lebron","James"
36,36,1,3,2010,25,4,"CLE","","CHA","L (-3)","1","42:51:00",13,21,0.619,2,6,0.333,1,2,0.5,0,7,7,6,1,1,1,3,29,24.9,-2,7,2010-01-03,"Regular Season","Lebron","James"
37,37,1,6,2010,25,7,"CLE","","WAS","W (+23)","1","30:50:00",7,12,0.583,1,4,0.25,8,11,0.727,2,5,7,8,1,2,1,0,23,26.1,16,7,2010-01-06,"Regular Season","Lebron","James"
38,38,1,8,2010,25,9,"CLE","@","DEN","L (-2)","1","41:18:00",12,28,0.429,2,8,0.25,9,13,0.692,2,4,6,7,1,0,8,1,35,18.7,6,7,2010-01-08,"Regular Season","Lebron","James"
39,39,1,10,2010,25,11,"CLE","@","POR","W (+12)","1","45:16:00",13,19,0.684,3,4,0.75,12,14,0.857,0,10,10,8,0,1,3,1,41,38,16,7,2010-01-10,"Regular Season","Lebron","James"
40,40,1,11,2010,25,12,"CLE","@","GSW","W (+3)","1","41:37:00",12,23,0.522,1,4,0.25,12,14,0.857,1,7,8,11,2,4,2,1,37,37.8,12,7,2010-01-11,"Regular Season","Lebron","James"
41,41,1,14,2010,25,15,"CLE","@","UTA","L (-1)","1","40:25:00",12,20,0.6,4,6,0.667,8,12,0.667,1,8,9,6,5,1,5,1,36,32.8,7,7,2010-01-14,"Regular Season","Lebron","James"
42,42,1,16,2010,25,17,"CLE","@","LAC","W (+1)","1","38:54:00",12,20,0.6,3,6,0.5,5,7,0.714,2,2,4,4,2,1,5,3,32,23.3,-1,7,2010-01-16,"Regular Season","Lebron","James"
43,43,1,19,2010,25,20,"CLE","","TOR","W (+8)","1","41:01:00",8,18,0.444,0,7,0,12,14,0.857,0,9,9,11,3,3,3,1,28,29.9,12,7,2010-01-19,"Regular Season","Lebron","James"
44,44,1,21,2010,25,22,"CLE","","LAL","W (+6)","1","40:24:00",13,25,0.52,1,9,0.111,10,13,0.769,0,5,5,9,2,1,4,3,37,28.8,5,7,2010-01-21,"Regular Season","Lebron","James"
45,45,1,23,2010,25,24,"CLE","","OKC","W (+1)","1","42:38:00",9,19,0.474,6,10,0.6,13,19,0.684,0,9,9,12,1,1,6,2,37,30.9,-1,7,2010-01-23,"Regular Season","Lebron","James"
46,46,1,25,2010,25,26,"CLE","@","MIA","W (+1)","1","38:31:00",9,23,0.391,2,9,0.222,12,17,0.706,0,9,9,4,1,0,4,3,32,18.8,1,7,2010-01-25,"Regular Season","Lebron","James"
47,47,1,27,2010,25,28,"CLE","","MIN","W (+14)","1","30:33:00",3,8,0.375,1,3,0.333,5,6,0.833,0,6,6,11,1,1,3,1,12,15,16,7,2010-01-27,"Regular Season","Lebron","James"
48,48,1,29,2010,25,30,"CLE","@","IND","W (+21)","1","35:39:00",6,18,0.333,0,4,0,10,17,0.588,0,9,9,13,2,4,5,2,22,19.8,22,7,2010-01-29,"Regular Season","Lebron","James"
49,49,1,31,2010,25,32,"CLE","","LAC","W (+25)","1","39:55:00",10,20,0.5,5,6,0.833,7,8,0.875,1,2,3,11,1,0,1,1,32,30.2,15,7,2010-01-31,"Regular Season","Lebron","James"
50,50,2,2,2010,25,34,"CLE","","MEM","W (+16)","1","37:07:00",7,14,0.5,1,4,0.25,7,7,1,1,5,6,15,1,1,4,2,22,24.6,19,7,2010-02-02,"Regular Season","Lebron","James"
51,51,2,4,2010,25,36,"CLE","","MIA","W (+16)","1","40:06:00",9,16,0.563,1,4,0.25,17,21,0.81,2,5,7,8,2,0,4,1,36,32.9,20,7,2010-02-04,"Regular Season","Lebron","James"
52,52,2,6,2010,25,38,"CLE","","NYK","W (+7)","1","43:51:00",17,31,0.548,6,12,0.5,7,7,1,1,7,8,8,5,0,5,2,47,39.7,4,7,2010-02-06,"Regular Season","Lebron","James"
53,53,2,9,2010,25,41,"CLE","","NJN","W (+7)","1","42:21:00",13,21,0.619,1,4,0.25,5,9,0.556,0,3,3,11,1,0,3,0,32,27.5,-2,7,2010-02-09,"Regular Season","Lebron","James"
54,54,2,11,2010,25,43,"CLE","","ORL","W (+9)","1","45:05:00",10,21,0.476,2,6,0.333,10,12,0.833,1,7,8,13,2,0,3,2,32,30.6,16,7,2010-02-11,"Regular Season","Lebron","James"
55,55,2,18,2010,25,50,"CLE","","DEN","L (-2)","1","47:00:00",15,33,0.455,1,9,0.111,12,17,0.706,1,12,13,15,2,4,3,1,43,40.1,-5,7,2010-02-18,"Regular Season","Lebron","James"
56,56,2,19,2010,25,51,"CLE","@","CHA","L (-17)","1","35:30:00",6,14,0.429,2,6,0.333,8,10,0.8,1,2,3,9,4,0,2,2,22,22.6,-2,7,2010-02-19,"Regular Season","Lebron","James"
57,57,2,21,2010,25,53,"CLE","@","ORL","L (-6)","1","39:23:00",12,25,0.48,1,6,0.167,8,12,0.667,0,9,9,6,2,1,5,0,33,23.3,-9,7,2010-02-21,"Regular Season","Lebron","James"
58,58,2,23,2010,25,55,"CLE","","NOH","W (+10)","1","44:07:00",7,16,0.438,2,6,0.333,4,4,1,1,4,5,13,2,0,0,0,20,24.6,17,7,2010-02-23,"Regular Season","Lebron","James"
59,59,2,25,2010,25,57,"CLE","@","BOS","W (+20)","1","35:57:00",11,23,0.478,3,6,0.5,11,15,0.733,1,6,7,9,0,0,2,2,36,28.7,9,7,2010-02-25,"Regular Season","Lebron","James"
60,60,2,26,2010,25,58,"CLE","@","TOR","W (+8)","1","44:24:00",10,17,0.588,1,4,0.25,15,16,0.938,0,6,6,9,2,0,1,2,36,36,8,7,2010-02-26,"Regular Season","Lebron","James"
61,61,3,1,2010,25,61,"CLE","","NYK","W (+31)","1","31:14:00",9,17,0.529,1,4,0.25,3,5,0.6,0,7,7,7,2,2,3,0,22,20.3,39,7,2010-03-01,"Regular Season","Lebron","James"
62,62,3,3,2010,25,63,"CLE","@","NJN","W (+19)","1","40:41:00",10,18,0.556,0,4,0,6,7,0.857,2,5,7,14,3,1,3,1,26,30,18,7,2010-03-03,"Regular Season","Lebron","James"
63,63,3,5,2010,25,65,"CLE","","DET","W (+7)","1","41:52:00",16,27,0.593,3,7,0.429,5,6,0.833,2,11,13,6,3,2,4,1,40,36,12,7,2010-03-05,"Regular Season","Lebron","James"
64,64,3,12,2010,25,72,"CLE","@","PHI","W (+5)","1","42:06:00",7,18,0.389,3,10,0.3,6,12,0.5,0,6,6,10,1,3,1,2,23,20.9,2,7,2010-03-12,"Regular Season","Lebron","James"
65,65,3,14,2010,25,74,"CLE","","BOS","W (+11)","1","38:52:00",9,21,0.429,1,3,0.333,11,16,0.688,3,5,8,7,2,3,2,2,30,26.7,3,7,2010-03-14,"Regular Season","Lebron","James"
66,66,3,16,2010,25,76,"CLE","@","DET","W (+12)","1","43:07:00",10,22,0.455,1,3,0.333,8,11,0.727,2,10,12,12,1,1,4,0,29,26.9,13,7,2010-03-16,"Regular Season","Lebron","James"
